url,status,final_url,error,source
https://www.mekorhabracha.org/_files/ugd/92f487_f35dcab2ce1d42079b9d33eb330edc7a.pdf,200,https://e0b7a2b2-1782-4b0f-9b31-0691f453bd36.filesusr.com/ugd/92f487_f35dcab2ce1d42079b9d33eb330edc7a.pdf,,previous-http-check
https://www.mekorhabracha.org/about-5,200,https://www.mekorhabracha.org/about-5,,previous-http-check
https://www.mekorhabracha.org/about-us,200,https://www.mekorhabracha.org/about-us,,previous-http-check
https://www.mekorhabracha.org/alumni-auxiliary-membership.html,400,https://www.mekorhabracha.org/alumni-auxiliary-membership.html,,playwright.request.get
https://www.mekorhabracha.org/auxiliary-membership,200,https://www.mekorhabracha.org/auxiliary-membership,,previous-http-check
https://www.mekorhabracha.org/blog-feed.xml,200,https://www.mekorhabracha.org/blog-feed.xml,,previous-http-check
https://www.mekorhabracha.org/bug,404,https://www.mekorhabracha.org/bug,,playwright.request.get
https://www.mekorhabracha.org/center-city,200,https://www.mekorhabracha.org/center-city,,previous-http-check
https://www.mekorhabracha.org/center-city-beit-midrash,200,https://www.mekorhabracha.org/center-city-beit-midrash,,previous-http-check
https://www.mekorhabracha.org/center-city-south-philly-er,200,https://www.mekorhabracha.org/center-city-south-philly-er,,previous-http-check
https://www.mekorhabracha.org/centercity-southphillyeruvupdate-old,200,https://www.mekorhabracha.org/centercity-southphillyeruvupdate-old,,previous-http-check
https://www.mekorhabracha.org/cherry-hill,200,https://www.mekorhabracha.org/cherry-hill,,previous-http-check
https://www.mekorhabracha.org/contact-us,200,https://www.mekorhabracha.org/contact-us,,previous-http-check
https://www.mekorhabracha.org/copy-of-center-city-beit-midrash,200,https://www.mekorhabracha.org/copy-of-center-city-beit-midrash,,previous-http-check
https://www.mekorhabracha.org/copy-of-pesach-at-mekor,200,https://www.mekorhabracha.org/copy-of-pesach-at-mekor,,previous-http-check
https://www.mekorhabracha.org/davening,200,https://www.mekorhabracha.org/davening,,previous-http-check
https://www.mekorhabracha.org/donation-thank-you-page,200,https://www.mekorhabracha.org/donation-thank-you-page,,previous-http-check
